prompt idx,default prompt,method,language style,prompt template,correct,prompt format,prompt length,samples
133,False,meta_desc,,"
Answer questions about a table of penguins and their attributes. The table has a header and each subsequent line represents a penguin with the following attributes: name, age, height (cm), weight (kg). You can ask questions about the penguins' attributes and their relationships.
Table: {table_description}
Question: {question}
Options:
{options}
Output:

",0,SEP_VARS,75,100
134,False,meta_desc,,"
Given a table of penguins and their attributes, answer questions about the penguins. The table has a header and subsequent lines represent a penguin. The penguin attributes are name, age, height (cm), and weight (kg).
Table: {table_description}
Question: {question}
Options:
{options}
Output:",1,SEP_VARS,67,100
135,False,meta_desc,,"
Please answer questions about a table of penguins and their attributes. The table has a header and subsequent lines represent a penguin. The penguin attributes are name, age, height (cm), and weight (kg). You can assume that the table is already loaded into the system. 
Table: {table_description}
Question: {question}
Options:
{options}
Output:",1,SEP_VARS,77,100
136,False,meta_desc,,"
Answer questions about a table of penguins and their attributes. The table has a header and subsequent lines represent penguins. The penguin attributes are name, age, height (cm), and weight (kg). You can ask any question about the penguins in the table. The options for answering the question are: ""name"", ""age"", ""height"", ""weight"", and ""I don't know"".
Table: {table_description}
Question: {question}
Options:",0,SEP_VARS,96,100
137,False,meta_desc,,"
Answer questions about a table of penguins and their attributes. The table has a header and subsequent lines represent penguins. The penguin attributes are name, age, height (cm), and weight (kg). You can ask any question about the penguins' attributes. The options for answering the question are: ""Name"", ""Age"", ""Height"", ""Weight"", and ""I don't know"". 
Table: {table_description}
Question: {question}
Options:",0,SEP_VARS,96,100
138,False,meta_desc,,"
Answer questions about a table of penguins and their attributes. The table has a header and subsequent lines represent a penguin with attributes: name, age, height (cm), weight (kg).
Table: {table_description}
Question: {question}
Options:
{options}
Output:

",1,SEP_VARS,58,100
139,False,meta_desc,,"
Answer questions about a table of penguins and their attributes. The table has a header and subsequent lines represent a penguin with attributes: name, age, height (cm), weight (kg). You can ask any question about the penguins in the table. The table is formatted as follows: {table_description}. After asking your question, choose one of the following options: {options} 
Question: {question}
Options:
{options}
Table: 
{",0,SEP_VARS,94,100
140,False,meta_desc,,"
Answer questions about a table of penguins and their attributes. The table has a header and subsequent lines represent a penguin. The penguin attributes are name, age, height (cm), and weight (kg). Given the table below, answer the following questions. The available options are: {options}
Table: {table_description}
Question: {question}
Output:",1,SEP_VARS,75,100
141,False,meta_desc,,"
Answer questions about a table of penguins and their attributes. The table has a header and subsequent lines represent a penguin. The penguin attributes are name, age, height (cm), and weight (kg).
Table: {table_description}
Question: {question}
Options:
{options}
Output:

",1,SEP_VARS,62,100
142,False,meta_desc,,"
Answer questions about a table of penguins and their attributes. The table has a header and each subsequent line is a penguin with the following attributes: name, age, height (cm), weight (kg). You can ask any question about the penguins and their attributes. The answer will be based on the information provided in the table. 
Table: {table_description}
Question: {question}
Options:
{options}
Output:

",0,SEP_VARS,88,100
143,False,meta_desc,,"
Answer questions about a table of penguins and their attributes. The table has a header and each subsequent line is a penguin with the following attributes: name, age, height (cm), weight (kg). Please provide your answer in a complete sentence. 
Table: {table_description}
Question: {question}
Options:
{options}
Output:",1,SEP_VARS,71,100
144,False,meta_desc,,"
Answer questions about a table of penguins and their attributes. The table contains the following columns: name, age, height (cm), weight (kg). Provide your answer in a complete sentence.
Question: {question}
Table description: {table_description}
Options:
{options}
Output:",1,SEP_VARS,59,100
145,False,meta_desc,,"
Answer questions about a table of penguins and their attributes. The table contains the following columns: name, age, height (cm), weight (kg). Please refer to the table description below and answer the question accordingly. 
Table Description: {table_description}
Question: {question}
Options:
{options}
Output:

",1,SEP_VARS,65,100
146,False,meta_desc,,"
Please answer the following question about the penguin table below. Choose the option that best answers the question. 
Table: {table_description}
Question: {question}
Options:
{options}
Output:

",1,SEP_VARS,41,100
147,False,meta_desc,,"
Please answer the following question about the penguin table below. You will be given four options to choose from.
Table: {table_description}
Question: {question}
Options:
{options}
Output:

",1,SEP_VARS,41,100
148,False,meta_desc,,"
Given a table of penguins and their attributes, answer multiple choice questions about the penguins. The table includes information such as species, weight, and height. Use the provided options to answer the questions.
Table: {table_description}
Question: {question}
Options:
{options}
Output:

",1,SEP_VARS,60,100
149,False,meta_desc,,"
Read the table below and answer the following questions by selecting the best option from the choices provided.
Table: {table_description}
Question: {question}
Options:
{options}
Output:

",1,SEP_VARS,38,100
150,False,meta_desc,,"
Read the table below and answer the following questions by selecting the correct option.
Table: {table_description}
Question: {question}
Options:
{options}
Output:

",1,SEP_VARS,34,100
151,False,meta_desc,,"
Given a table of penguins and their attributes, answer multiple choice questions about the penguins. The prompt will include a description of the table and several options to choose from.
Table: {table_description}
Question prompt: {question}
Options: 
{options}
Output:

",1,SEP_VARS,56,100
152,False,meta_desc,,"
Given a table of penguins and their attributes, answer questions using multiple choice format. The prompt will include a brief description of the table and the answer options.
Table: {table_description}
Question: {question}
Options:
{options}
Output:

",1,SEP_VARS,51,100
153,False,meta_desc,,"
Please answer the following question about the penguin table:
{table_description}
Question: {question}
Options:
{options}
Answer:",1,SEP_VARS,28,100
154,False,meta_desc,,"
Please answer the following question about the penguin table:
{table_description}
Question: {question}
Options:
{options}
Output:

",1,SEP_VARS,28,100
155,False,meta_desc,,"
Answer multiple-choice questions about a table of penguins and their attributes. The questions can focus on different attributes such as age, height, weight, and name.
Table: {table_description}
Question: {question}
Options:
{options}
Output:

",1,SEP_VARS,51,100
156,False,meta_desc,,"
Given a table of penguins and their attributes, answer multiple-choice questions about their age, height, weight, and name.
Table: {table_description}
Question: {question}
Options:
{options}
Output:

",1,SEP_VARS,44,100
157,False,meta_desc,,"
Given a table of penguins and their attributes, answer multiple choice questions about the penguins. The table includes information about the penguins' species, sex, bill length, and body mass. Use the following format to answer the questions: ""The answer is (A/B/C/D) because (reasoning)."" 
Table: {table_description}
Question: {question}
Options:
{options}
Output:

",0,SEP_VARS,83,100
158,False,meta_desc,,"
Given a table of penguins and their attributes, answer multiple choice questions about the penguins. The table includes information such as species, body mass, and flipper length. Use the following format to answer the questions: ""The answer is (A/B/C/D) because (reasoning)."" 
Table: {table_description}
Question: {question}
Options:
{options}
Output:

",0,SEP_VARS,79,100
159,False,meta_desc,,"
Given a table of penguins and their attributes, answer multiple-choice questions about them. The table includes information such as the penguin's species, sex, and weight. Use the options provided to select the correct answer.
Table: {table_description}
Question: {question}
Options:
{options}
Output:

",1,SEP_VARS,63,100
160,False,meta_desc,,"
Please answer the following questions about the penguins in the table below. Choose the best option from the provided choices for each question. 
Table: {table_description}
Question: {question}
Options:
{options}
Output:

",1,SEP_VARS,46,100
161,False,meta_desc,,"
Answer questions about a table of penguins and their attributes in a multiple-choice format.
Table: {table_description}
Question: {question}
Options:
{options}
Output:

",1,SEP_VARS,36,100
162,False,meta_desc,,"
Please answer the following multiple-choice question about penguin attributes based on the provided table:
Table description: {table_description}
Question: {question}
Options:
{options}
Output:

",1,SEP_VARS,37,100
163,False,meta_desc,,"
Given a table of penguin attributes, answer multiple choice questions about their age, height, weight, and name.
Table: {table_description}
Question: {question}
Options:
{options}
Output:

",1,SEP_VARS,42,100
164,False,meta_desc,,"
Generate questions about penguins based on a given table of their attributes. Use the header columns: name, age, height (cm), weight (kg) to create questions. Here are some examples to get you started:
- What is the name of the heaviest penguin?
- How old is the tallest penguin?
- Which penguin is the lightest?
- What is the height of the oldest penguin?
Choose one of the following options to generate a",0,other,95,100
165,False,meta_desc,,"
Given a table of penguins with their attributes, answer questions about them. Use the header with the following columns: name, age, height (cm), weight (kg). Provide your answer after the question.
Table: {table_description}
Question: {question}
Options:
{options}
Output:",1,SEP_VARS,61,100
166,False,meta_desc,,"
Given a table of penguins and their attributes, answer questions about their name, age, height, and weight. Use the following format: ""What is the [attribute] of [penguin name]?"" For example, ""What is the age of Larry?"" You can also ask for comparisons between penguins, such as ""Which penguin is taller, Larry or Moe?""
Table: {table_description}
Question: {question}
Options:
{options}
",0,SEP_VARS,94,100
167,False,meta_desc,,"
Given a table of penguins and their attributes, answer questions about them. The table contains columns for name, age, height (cm), and weight (kg). Provide your answer in a clear and concise manner.
Table: {table_description}
Question: {question}
Options:
{options}
Output:

",1,SEP_VARS,62,100
168,False,meta_desc,,"
Write a question about penguins based on their attributes in the given table. You can also ask for specific information about a penguin. Remember to include the name of the penguin you are referring to in your question.
Table: {table_description}
Question: {question}
Options:
{options}
Output:",0,SEP_VARS,63,100
169,False,meta_desc,,"
Ask questions about a table of penguins and their attributes. Provide a question and the table will be used to answer it.
Table: {table_description}
Question: {question}
Options:
{options}
Output:",0,SEP_VARS,44,100
170,False,meta_desc,,"
Given a table of penguins with their attributes, answer questions about them. The table has a header and each subsequent line represents a penguin with the following attributes: name, age, height (cm), weight (kg). Provide your answer in natural language. 
Table: {table_description}
Question: {question}
Options:
{options}
Output:",1,SEP_VARS,72,100
171,False,meta_desc,,"
Given a table of penguins and their attributes, answer questions about the penguins. The table has a header and each subsequent line represents a penguin with the following attributes: name, age, height (cm), weight (kg). Provide the answer in a complete sentence.
Table: {table_description}
Question: {question}
Options:
{options}
Output:",1,SEP_VARS,74,100
172,False,meta_desc,,"
Given a table of penguins with their attributes, answer questions about them. The table has a header and subsequent lines represent a penguin. The penguin attributes are name, age, height (cm), and weight (kg). Use the provided table description to help you answer the questions. You can also use the options to help you answer the questions.
Table: {table_description}
Question: {question}
Options:
{options}
Output:

#end",0,SEP_VARS,92,100
173,False,meta_desc,,"
Given a table of penguins and their attributes, answer questions about them. The table has a header and subsequent lines represent a penguin. The penguin attributes are name, age, height (cm), and weight (kg). Use the information in the table to answer the questions.
Table: {table_description}
Question: {question}
Options:
{options}
Output:

",1,SEP_VARS,76,100
174,False,meta_desc,,"
Given a table of penguins with their attributes, answer questions about them. The attributes include name, age, height (cm), and weight (kg).
Table: {table_description}
Question: {question}
Options:
{options}
Output:

",1,SEP_VARS,50,100
175,False,meta_desc,,"
Given a table of penguins with their attributes, answer questions about them. The penguin attributes include name, age, height (cm), and weight (kg). Use the table below to answer the questions.
Table: {table_description}
Question: {question}
Options:
{options}
Output:",1,SEP_VARS,61,100
176,False,meta_desc,,"
Given a table of penguins with their attributes, answer questions about them. The table has a header and subsequent lines represent a penguin with attributes: name, age, height (cm), weight (kg). Use the information in the table to answer the questions.
Table: {table_description}
Question: {question}
Options:
{options}
Output:",1,SEP_VARS,72,100
177,False,meta_desc,,"
Given a table of penguins with their attributes, answer questions about them. The table has a header and subsequent lines represent a penguin with attributes: name, age, height (cm), weight (kg). Provide your answer in complete sentences.
Table: {table_description}
Question: {question}
Options:
{options}
Output:

",1,SEP_VARS,68,100
178,False,meta_desc,,"
Given a table of penguins and their attributes, generate answers to questions about the penguins. The table has a header and subsequent lines represent a penguin. The penguin attributes are name, age, height (cm), and weight (kg). Use the following format to ask your question: ""What is the {attribute} of the penguin named {name}?""
Table: {table_description}
Question: {question}
Options:
{options}
Output:",0,SEP_VARS,94,100
179,False,meta_desc,,"
Given a table of penguins with their attributes, answer questions about them. The table has a header and subsequent lines represent a penguin. The penguin attributes are name, age, height (cm), and weight (kg). Use the available options to ask your questions.
Table: {table_description}
Question: {question}
Options:
{options}
Output:

",1,SEP_VARS,74,100
180,False,meta_desc,,"
Given a table of penguins with their attributes, answer questions about them. The table has a header and each subsequent line is a penguin with the following attributes: name, age, height (cm), weight (kg). Provide the answer in a complete sentence.
Table: {table_description}
Question: {question}
Options:
{options}
Output:",1,SEP_VARS,72,100
181,False,meta_desc,,"
Given a table of penguins and their attributes, answer questions about the penguins. The table has a header and each subsequent line is a penguin with the following attributes: name, age, height (cm), weight (kg). Provide the answer in a complete sentence.
Table: {table_description}
Question: {question}
Options:
{options}
Output:",1,SEP_VARS,74,100
182,False,meta_desc,,"
Given a table of penguins with their attributes, answer questions about them. You can ask questions about their name, age, height, and weight.
Table: {table_description}
Question: {question}
Options:
You can ask questions about the penguins' name, age, height, and weight. For example, you can ask:
- What is the name of the heaviest penguin?
- What is the weight of the youngest penguin?
-",0,SEP_VARS,93,100
183,False,meta_desc,,"
Write a paragraph asking questions about a table of penguins and their attributes. The table contains the following columns: {table_description}. Use the following format to ask questions: ""What is the {attribute} of {penguin name}?"" Provide a list of options for the question. 
Question: {question}
Options:
{options}
Output:

",0,SEP_VARS,71,100
