prompt idx,default prompt,method,language style,prompt template,correct,prompt format,prompt length,samples
129,False,meta_desc,,"
Deduce the order of a sequence of three objects based on given logical statements and select the correct option from multiple choices. The logical statements will be in the form of ""Object A is before/after Object B"" or ""Object B is before/after Object C"". The options will be in the form of ABC, ACB, BAC, BCA, CAB, or CBA. 
Logical statements: {paragraph}
Options:
{options}
Output",0,SEP_VARS,94,100
130,False,meta_desc,,"
Deduce the order of a sequence of three objects based on given logical statements, and select the correct option from multiple choices.
Objects: {paragraph}
Options:
{options}
Output:

",1,SEP_VARS,39,100
131,False,meta_desc,,"
Given a set of three objects arranged in a fixed order, your task is to deduce the correct order of the objects. You will be presented with a paragraph describing the arrangement of the objects, which will be logically consistent within itself. Following the paragraph, you will be given a list of choices, one of which is the correct answer. The correct answer is represented by a letter in brackets. Your task is to select the correct option and provide the corresponding letter as your answer.
Paragraph",0,other,98,100
132,False,meta_desc,,"
Deduce the order of a sequence of three objects. You will be presented with a paragraph describing the fixed order of the objects. The paragraph will be logically consistent within itself. After the paragraph, you will be presented with a list of choices. The correct answer is one of the options and is represented by a letter in brackets. Provide the letter corresponding to the correct option as your answer.
Paragraph: {paragraph}
Options:
{options}
Output:

#",0,SEP_VARS,93,100
133,False,meta_desc,,"
Given a paragraph describing a set of three objects arranged in a fixed order and a set of options, use logical deduction to determine the correct answer to the question posed in the paragraph. The answer is one of the options provided.
Paragraph: {paragraph}
Options:
{options}
Output:",1,SEP_VARS,58,100
134,False,meta_desc,,"
Please generate a logical deduction task called logical deduction three objects. The task should consist of a paragraph and a set of options. The paragraph should describe a set of three objects arranged in a fixed order, and the statements should be logically consistent within each paragraph. The options should be multiple-choice answers to the question posed in the paragraph. The answer to the question should be one of the options.
Paragraph: {paragraph}
Options:
{options}
Output:

#",0,SEP_VARS,92,100
135,False,meta_desc,,"
Deduce the order of a sequence of three objects based on a logically consistent paragraph. Select the correct option from the set of options.
Paragraph: 
{paragraph}
Options: 
{options}
Output: 

",1,other,44,100
136,False,meta_desc,,"
Deduce the order of a sequence of three objects based on a logically consistent paragraph. Given a paragraph that describes a set of three objects arranged in a fixed order, select the correct option from a set of options.
Paragraph: 
{paragraph}
Options: 
{options}
Output:

",1,other,59,100
137,False,meta_desc,,"
Given a paragraph describing a set of three objects arranged in a fixed order, and a set of options, use logical deduction to determine the correct order of the objects.
Paragraph: {paragraph}
Options:
{options}
Output:

",1,SEP_VARS,46,100
138,False,meta_desc,,"
Deduce the order of a sequence of three objects. You will be provided with a paragraph describing the objects and their order, and a set of options to choose from. Select the option that correctly represents the order of the objects in the sequence.
Paragraph: {paragraph}
Options:
{options}
Output:

",1,SEP_VARS,63,100
139,False,meta_desc,,"
Deduce the order of a sequence of three objects. You will be provided with a paragraph describing the objects arranged in a fixed order and a set of multiple choice options. Your task is to select the correct option based on the logical consistency of the statements in the paragraph.
Paragraph: {paragraph}
Options:
{options}
Output:

",1,SEP_VARS,68,100
140,False,meta_desc,,"
Deduce the order of a sequence of three objects based on a given paragraph and set of options. The paragraph describes a set of three objects arranged in a fixed order, and the options are multiple choice. Your task is to select the correct option based on the information provided in the paragraph. 
Paragraph: 
{paragraph}
Options: 
{options}
Output:

",1,other,75,100
141,False,meta_desc,,"
Deduce the order of a sequence of three objects described in a paragraph and choose the correct option from a set of choices.
Paragraph: {paragraph}
Options:
{options}
Output:

",1,SEP_VARS,39,100
142,False,meta_desc,,"
Deduce the order of a sequence of three objects described in a fixed order within a paragraph. The task is presented in a multi-choice format, with options to choose from.
{paragraph}
Options:
{options}
Output:

",1,other,47,100
143,False,meta_desc,,"
Given a paragraph describing a set of three objects arranged in a fixed order and a set of options to choose from, select the option that logically follows the paragraph.
Paragraph: {paragraph}
Options:
{options}
Output:

",1,SEP_VARS,45,100
144,False,meta_desc,,"
Please deduce the order of a sequence of three objects based on the given paragraph and options. The paragraph describes a set of three objects arranged in a fixed order, and the options provide possible objects that could follow the sequence. Select the option that logically follows the paragraph.
Paragraph: {paragraph}
Options:
{options}
Output:

",1,SEP_VARS,67,100
145,False,meta_desc,,"
Deduce the order of a sequence of objects. You will be given a paragraph describing a set of three objects arranged in a fixed order and a set of options to choose from. Your task is to select the option that is logically consistent with the paragraph.
Paragraph: {paragraph}
Options:
{options}
Output:

",1,SEP_VARS,65,100
146,False,meta_desc,,"
Deduce the order of a sequence of objects. You will be given a paragraph describing a set of three objects arranged in a fixed order and a set of options to choose from. Select the option that is logically consistent with the paragraph.
Paragraph: {paragraph}
Options:
{options}
Output:

",1,SEP_VARS,61,100
147,False,meta_desc,,"
Deduce the order of a sequence of three objects. You will be given a paragraph describing a set of three objects arranged in a fixed order. The statements within the paragraph are logically consistent. You will also be given a set of options to choose from as your answer.
Paragraph: {paragraph}
Options:
{options}
Output:

",1,SEP_VARS,68,100
148,False,meta_desc,,"
Given a paragraph describing a set of three objects arranged in a fixed order, your task is to deduce the correct order of the objects. You will be presented with multiple options to choose from. Your goal is to select the option that correctly represents the order of the objects as described in the paragraph. 
Paragraph: {paragraph}
Options:
{options}
Output:

",1,SEP_VARS,74,100
149,False,meta_desc,,"
Deduce the order of a sequence of three objects. You will be provided with a paragraph describing the objects arranged in a fixed order and a set of options to choose from. Choose the option that is logically consistent with the paragraph. Use the information provided in the paragraph to eliminate any options that are not consistent with the order of the objects. You may use common sense and general knowledge to help you make your decision. 
Paragraph: {paragraph}
Options:
{options}",1,SEP_VARS,96,100
150,False,meta_desc,,"
Given a set of three objects arranged in a fixed order, and a set of options to choose from, use logical deduction to determine which option is logically consistent with the paragraph describing the arrangement of objects.
{paragraph}
Options:
{options}
Output:",1,other,51,100
151,False,meta_desc,,"
Deduce the order of a sequence of three objects based on given logical statements and select the correct option from a multiple-choice list. Use the logical statements to infer the position of each object in the sequence.
Statements: {paragraph}
Options:
{options}
Output:

",1,SEP_VARS,55,100
152,False,meta_desc,,"
Given logical statements about a sequence of three objects, choose the correct order of the objects from a multiple-choice list.
Statements: {paragraph}
Options:
{options}
Output:

",1,SEP_VARS,36,100
153,False,meta_desc,,"
Given a set of statements about the relative order of three objects, determine the correct order of the objects and choose the corresponding option from a list of choices.
Statements: {paragraph}
Choices:
{options}
Output:",1,SEP_VARS,44,100
154,False,meta_desc,,"
Given a set of statements about the relative order of three objects, determine the correct order and select the corresponding option.
Statements: {paragraph}
Options:
{options}
Output:

",1,SEP_VARS,36,100
155,False,meta_desc,,"
Given logical statements about the order of three objects, choose the correct option from multiple choices that deduces the correct order of the objects. 
Statements: {paragraph}
Options:
{options}
Output:

",1,SEP_VARS,41,100
156,False,meta_desc,,"
Deduce the order of a sequence of three objects based on given logical statements and choose the correct option from multiple choices.
Statements: {paragraph}
Options:
{options}
Answer:

",1,SEP_VARS,38,100
157,False,meta_desc,,"
Given a set of statements about a sequence of three objects, determine the correct order of the objects and select the corresponding option from the choices provided.
Statements: {paragraph}
Choices:
{options}
Output:",1,SEP_VARS,42,100
158,False,meta_desc,,"
Given a set of statements about the order of three objects, choose the correct option that represents the correct order of the objects.
Statements: {paragraph}
Options:
{options}
Output:

",1,SEP_VARS,38,100
159,False,meta_desc,,"
Deduce the order of a sequence of three objects based on given statements and choose the correct option from a set of multiple choices. Use the information provided to determine the correct order of the objects.
Statements: {paragraph}
Multiple choice options:
{options}
Answer:

",1,SEP_VARS,55,100
160,False,meta_desc,,"
Given a set of statements about the relative positions of three objects, determine the correct order of the objects and choose the corresponding option from a list of choices. 
Statements: {paragraph}
Option choices: 
{options}
Correct option: 

",1,SEP_VARS,49,100
161,False,meta_desc,,"
Given a set of statements about the relative positions of three objects, determine the correct order of the objects and select the corresponding option from a list of choices.
Statements: {paragraph}
Options:
{options}
Output:",1,SEP_VARS,44,100
162,False,meta_desc,,"
Given a set of logical statements, determine the correct order of a sequence of three objects and select the correct option from a multiple-choice list. 
Statements: {paragraph}
Options:
{options}
Output:

",1,SEP_VARS,42,100
163,False,meta_desc,,"
Given a sequence of three objects and a set of logical statements, determine the correct order of the objects and select the corresponding option from a multiple-choice list. 
Objects: {paragraph}
Multiple-choice options: 
{options}
Output:",1,SEP_VARS,48,100
164,False,meta_desc,,"
Given a set of clues, determine the correct order of a sequence of events or items and select the corresponding option from the multiple choice answers.
Clues:
{paragraph}
Multiple choice answers:
{options}
Output:

",1,other,44,100
165,False,meta_desc,,"
Given a set of statements about the relative order of three objects, choose the correct order from the multiple choices provided.
Statements: {paragraph}
Options:
{options}
Output:

",1,SEP_VARS,36,100
166,False,meta_desc,,"
Given a sequence of three objects and a set of logical statements, what is the correct order of the objects? Provide your answer by selecting the option that best fits the given logical deductions.
Statements: {paragraph}
Options:
{options}
Output:

",1,SEP_VARS,50,100
167,False,meta_desc,,"
Given a sequence of three objects and a set of logical statements, what is the correct order of the objects? Choose the correct option from the given choices based on the logical deductions.
Statements: {paragraph}
Options:
{options}
Output:

",1,SEP_VARS,49,100
168,False,meta_desc,,"
Given logical statements about a sequence of three objects, determine the correct order of the objects and select the corresponding option from multiple choices.
Statements: {paragraph}
Options:
{options}
Output:

",1,SEP_VARS,39,100
169,False,meta_desc,,"
Deduce the order of a sequence of three objects based on given logical statements and select the correct option from multiple choices.
Statements: {paragraph}
Options:
{options}
Output:

",1,SEP_VARS,38,100
170,False,meta_desc,,"
Given a set of three objects arranged in a fixed order, your task is to deduce the correct sequence. Read the paragraph and choose the correct answer from the list and provide it as a single letter in brackets.
Paragraph: {paragraph}
Options:
{options}
Output:

",1,SEP_VARS,56,100
171,False,meta_desc,,"
Given a logical deduction task, your goal is to deduce the correct order of a sequence of three objects. You will be presented with a paragraph that describes the objects in a fixed order. You will also be given a list of options to choose from, with one correct answer represented by a letter in brackets. Your task is to select the correct answer from the list of options.
Paragraph: {paragraph}
Options:
{options}
Answer:",1,SEP_VARS,89,100
172,False,meta_desc,,"
Given a paragraph describing a set of three objects arranged in a fixed order and a set of options, deduce the correct order of the objects by logically analyzing the statements in the paragraph.
Paragraph: {paragraph}
Options:
{options}
Output:",1,SEP_VARS,50,100
173,False,meta_desc,,"
Given a paragraph describing a set of three objects arranged in a fixed order, and a set of options, deduce the correct answer to the question posed in the paragraph. The answer is one of the options provided. 
Paragraph: {paragraph}
Options:
{options}
Output:

",1,SEP_VARS,57,100
174,False,meta_desc,,"
Given a paragraph describing a sequence of three objects and a set of options, deduce the correct order of the objects. The paragraph is logically consistent within itself.
Paragraph: {paragraph}
Options:
{options}
Output:

",1,SEP_VARS,45,100
175,False,meta_desc,,"
Read the following paragraph and select the correct option: 
{paragraph}
Options:
{options}
Output:

",1,other,22,100
176,False,meta_desc,,"
Given a paragraph describing a set of three objects arranged in a fixed order and a set of options, deduce the correct order of the objects.
Paragraph: {paragraph}
Options:
{options}
Output:

",1,SEP_VARS,42,100
177,False,meta_desc,,"
Given a paragraph describing a set of three objects arranged in a fixed order and a set of options, deduce the correct order of the objects.
Paragraph: {paragraph}
Options:
{options}
Output:",1,SEP_VARS,42,100
178,False,meta_desc,,"
Given a paragraph describing a fixed order of three objects and a set of multiple choice options, select the option that logically follows from the information provided in the paragraph.
Paragraph: {paragraph}
Options:
{options}
Output:

",1,SEP_VARS,45,100
179,False,meta_desc,,"
Given a paragraph describing a set of three objects arranged in a fixed order and a set of multiple choice options, select the correct option based on logical deduction.
Paragraph: 
{paragraph}
Options:
{options}
Output:

",1,other,45,100
180,False,meta_desc,,"
Given a paragraph describing a sequence of three objects and a set of options to choose from, deduce the correct order of the objects.
Paragraph: {paragraph}
Options:
{options}
Output:

",1,SEP_VARS,40,100
181,False,meta_desc,,"
Given a paragraph describing a set of three objects arranged in a fixed order and a set of options, select the option that logically follows the paragraph.
Paragraph: {paragraph}
Options:
{options}
Output:

",1,SEP_VARS,42,100
182,False,meta_desc,,"
Given a paragraph describing a set of three objects arranged in a fixed order and a set of options to choose from, select the option that is logically consistent with the paragraph.
Paragraph: {paragraph}
Options:
{options}
Output:

",1,SEP_VARS,47,100
183,False,meta_desc,,"
Given a paragraph describing a sequence of three objects and a set of options, select the option that is logically consistent with the paragraph.
Paragraph: {paragraph}
Options:
{options}
Output:

",1,SEP_VARS,39,100
184,False,meta_desc,,"
Given a set of three objects arranged in a fixed order, deduce the correct order of the objects. You will be presented with a paragraph describing the objects and a set of options to choose from. Use logical deduction to determine the correct answer.
Paragraph: {paragraph}
Options:
{options}
Output:

",1,SEP_VARS,62,100
185,False,meta_desc,,"
Given a paragraph describing a set of three objects arranged in a fixed order, deduce the correct order of the objects by selecting the correct option from the given choices. Use logical reasoning to eliminate the incorrect options.
Paragraph: {paragraph}
Options:
{options}
Output:",1,SEP_VARS,55,100
186,False,meta_desc,,"
Given a paragraph describing a set of three objects arranged in a fixed order and a set of options to choose from, deduce the order of the sequence of objects. Choose the option that is logically consistent with the paragraph. 
Paragraph: {paragraph}
Options:
{options}
Output:",1,SEP_VARS,58,100
187,False,meta_desc,,"
Given a set of three objects arranged in a fixed order, choose the option that is logically consistent with the provided paragraph. Use the information provided in the paragraph to deduce the correct order of the objects. 
Paragraph: {paragraph}
Options:
{options}
Output:

",1,SEP_VARS,55,100
