prompt idx,default prompt,method,language style,prompt template,correct,prompt format,prompt length,samples
93,False,meta_desc,,"
Given an English translation of a German source sentence, identify the type of error present in the translation. The error can be related to Named Entities, Numerical Values, Modifiers or Adjectives, Negation or Antonyms, Facts, or Dropped Content. The task is in a multi-choice format, and the answer needs to be selected from the given options.
German source sentence: {source}
English translation: {translation}
Options:
{options}",1,SEP_VARS,92,100
94,False,meta_desc,,"
Given a German source sentence and its English translation, identify the type of error in the translation. The error can be one of the following types: Named Entities, Numerical Values, Modifiers or Adjectives, Negation or Antonyms, Facts, or Dropped Content. You will be provided with a list of options to choose from.
German source sentence: {source}
English translation: {translation}
Options:
{options}
Output:",1,SEP_VARS,89,100
95,False,meta_desc,,"
Given a German source sentence and its English translation, identify the type of error in the translation. The error can be one of the following types: Named Entities, Numerical Values, Modifiers or Adjectives, Negation or Antonyms, Facts, or Dropped Content. Choose the correct type of error from a list of options provided.
German source sentence: {source}
English translation: {translation}
Options:
{options}
Output:

#",1,SEP_VARS,90,100
96,False,meta_desc,,"
Given a German source sentence {source} and its English translation {translation}, identify the type of error in the translation. The error can be one of the following types: Named Entities, Numerical Values, Modifiers or Adjectives, Negation or Antonyms, Facts, or Dropped Content. Choose the correct error type from the options: {options}.
Output:",1,SEP_VARS,75,100
97,False,meta_desc,,"
Given a German source sentence {source} and its English translation {translation}, identify the type of error present in the translation. The error can be one of the following types: Named Entities, Numerical Values, Modifiers or Adjectives, Negation or Antonyms, Facts, or Dropped Content. Choose the correct error type from the options {options}.
Output:

",1,other,75,100
98,False,meta_desc,,"
Given a German source sentence and its English translation, detect the type of error in the translation. The error can be one of the following types: Named Entities, Numerical Values, Modifiers or Adjectives, Negation or Antonyms, Facts, or Dropped Content. The task will be presented as a multiple-choice question with the source sentence, translation, and a list of options to choose from.
German source sentence: {source}
English translation: {translation",0,SEP_VARS,94,100
99,False,meta_desc,,"
Given a German source sentence and its English translation, detect the type of error in the translation. The possible types of errors are Named Entities, Numerical Values, Modifiers or Adjectives, Negation or Antonyms, Facts, or Dropped Content. The task will be presented as a multiple-choice question, with the source sentence and translation provided, and a list of options to choose from.
German source sentence: {source}
English translation: {translation}
",0,SEP_VARS,93,100
100,False,meta_desc,,"
Identify the type of error in an English translation of a German source sentence.
Source: {source}
Translation: {translation}
Options: {options}
Output:",1,SEP_VARS,34,100
101,False,meta_desc,,"
Identify the type of error in an English translation of a German source sentence. The translation may contain one of the following types of errors: Named Entities, Numerical Values, Modifiers or Adjectives, Negation or Antonyms, Facts, or Dropped Content. Given the source sentence {source} and the translation {translation}, select the option that best describes the type of error from the following options: {options}.
Output:",1,SEP_VARS,88,100
102,False,meta_desc,,"
Given a German source sentence and its English translation, identify the type of error in the translation. The error could be one of the following types: Named Entities, Numerical Values, Modifiers or Adjectives, Negation or Antonyms, Facts, or Dropped Content. Choose the correct option from the list provided.
German source sentence: {source}
English translation: {translation}
Options:
{options}
Output:

",1,SEP_VARS,85,100
103,False,meta_desc,,"
Given a German source sentence and its English translation, identify the type of error in the translation. The error will be one of the following types: Named Entities, Numerical Values, Modifiers or Adjectives, Negation or Antonyms, Facts, or Dropped Content. Choose the correct type of error from a list of options.
German source sentence: {source}
English translation: {translation}
Options:
{options}
Output:

#end",1,SEP_VARS,90,100
104,False,meta_desc,,"
Identify the error in an English translation of a German source sentence. The error can be one of the following types: Named Entities, Numerical Values, Modifiers or Adjectives, Negation or Antonyms, Facts, or Dropped Content. You will be given a source sentence and a translated sentence. Choose the option that best describes the error in the translation.
Source: {source}
Translation: {translation}
Options:
{options}
Output:",1,SEP_VARS,92,100
105,False,meta_desc,,"
Given a German source sentence and its English translation, identify the type of error in the translation. The error can be one of the following types: Named Entities, Numerical Values, Modifiers or Adjectives, Negation or Antonyms, Facts, or Dropped Content. Please select the type of error from the options below:
{options}
German source sentence: {source}
English translation: {translation}
Output:

",1,SEP_VARS,85,100
106,False,meta_desc,,"
Given a German source sentence and its English translation, identify the type of error in the translation. The error can be one of the following types: Named Entities, Numerical Values, Modifiers or Adjectives, Negation or Antonyms, Facts, or Dropped Content. Please select the correct error type from the options below.
German: {source}
English: {translation}
Options:
{options}
Output:

",1,SEP_VARS,84,100
107,False,meta_desc,,"
Given an English translation of a German source sentence, identify the type of error present. The error can fall into one of the following categories: Named Entities, Numerical Values, Modifiers or Adjectives, Negation or Antonyms, Facts, or Dropped Content. Your task is to select the correct category from the given options.
English: {source}
German: {translation}
Options:
{options}
Output:

",1,SEP_VARS,85,100
108,False,meta_desc,,"
Given an English translation of a German source sentence, identify the type of error present. The error can be one of the following types: Named Entities, Numerical Values, Modifiers or Adjectives, Negation or Antonyms, Facts, or Dropped Content. Choose the correct option from the given options.
English: {source}
German: {translation}
Options:
{options}
Output:

",1,SEP_VARS,80,100
109,False,meta_desc,,"
Given an English translation of a German source sentence, identify the type of error present. The error can be one of the following types: Named Entities, Numerical Values, Modifiers or Adjectives, Negation or Antonyms, Facts, or Dropped Content. Choose the correct option from the given choices.
English: {source}
German: {translation}
Options:
{options}
Output:

",1,SEP_VARS,80,100
110,False,meta_desc,,"
You are given an English translation of a German source sentence and your task is to identify the type of error present in the translation. The error can be one of the following types: Named Entities, Numerical Values, Modifiers or Adjectives, Negation or Antonyms, Facts, or Dropped Content. You must select the correct answer from the given options.
German source sentence: {source}
English translation: {translation}
Options:
{options}
",1,SEP_VARS,92,100
111,False,meta_desc,,"
You are given an English translation of a German source sentence and your task is to identify the type of error in the translation. The error could be one of the following types: Named Entities, Numerical Values, Modifiers or Adjectives, Negation or Antonyms, Facts, or Dropped Content. Your task is to select the correct option from a list of choices.
German source sentence: {source}
English translation: {translation}
Options:
{options",1,SEP_VARS,93,100
112,False,meta_desc,,"
Given an English translation of a German source sentence, identify the type of error present. The error can be one of the following types: Named Entities, Numerical Values, Modifiers or Adjectives, Negation or Antonyms, Facts, or Dropped Content. Select the correct option from the multiple-choice format.
German source sentence: {source}
English translation: {translation}
Options:
{options}
Output:",1,SEP_VARS,84,100
113,False,meta_desc,,"
Given an English translation of a German source sentence, identify the type of error present. The error can be one of the following types: Named Entities, Numerical Values, Modifiers or Adjectives, Negation or Antonyms, Facts, or Dropped Content. Select the correct option from the provided choices.
German source sentence: {source}
English translation: {translation}
Options:
{options}
Output:

",1,SEP_VARS,83,100
114,False,meta_desc,,"
Given a German source sentence and its English translation, identify the type of error present in the translation. The error can be one of the following types: Named Entities, Numerical Values, Modifiers or Adjectives, Negation or Antonyms, Facts, or Dropped Content. Choose the correct option from the provided choices.
German source sentence: {source}
English translation: {translation}
Options:
{options}
Output:

",1,SEP_VARS,86,100
115,False,meta_desc,,"
Given an English translation of a German source sentence, identify the type of error present. The error could be related to Named Entities, Numerical Values, Modifiers or Adjectives, Negation or Antonyms, Facts, or Dropped Content. Please choose the correct option from the given choices. 
German source sentence: {source}
English translation: {translation}
Choices: 
{options}
Output:

",1,SEP_VARS,82,100
116,False,meta_desc,,"
Given an English translation of a German source sentence, determine the type of error present. The error can be one of the following types: Named Entities, Numerical Values, Modifiers or Adjectives, Negation or Antonyms, Facts, or Dropped Content. Please select the correct error type from the provided options.
German source sentence: {source}
English translation: {translation}
Options:
{options}
Output:

",1,SEP_VARS,85,100
117,False,meta_desc,,"
You are given a German source sentence and its English translation. Your task is to identify the type of error present in the translation. The error can be one of the following types: Named Entities, Numerical Values, Modifiers or Adjectives, Negation or Antonyms, Facts, or Dropped Content. Choose the option that best describes the error.
German source sentence: {source}
English translation: {translation}
Options:
{options}
Output:",1,SEP_VARS,92,100
118,False,meta_desc,,"
Given a German source sentence and its English translation, identify the type of error in the translation. The error can be one of the following types: Named Entities, Numerical Values, Modifiers or Adjectives, Negation or Antonyms, Facts, or Dropped Content. Choose the correct option from the provided multi-choice options.
German source sentence: {source}
English translation: {translation}
Options:
{options}
Output:

#end",1,SEP_VARS,89,100
119,False,meta_desc,,"
Given a German source sentence and its English translation, identify the type of error in the translation. The error can be one of the following types: Named Entities, Numerical Values, Modifiers or Adjectives, Negation or Antonyms, Facts, or Dropped Content. Choose the option that best describes the error.
German: {source}
English: {translation}
Options:
{options}
Output:

",1,SEP_VARS,82,100
120,False,meta_desc,,"
Given a German source sentence and its English translation, identify the type of error in the translation. The error can be one of the following types: Named Entities, Numerical Values, Modifiers or Adjectives, Negation or Antonyms, Facts, or Dropped Content. Choose the correct option from the provided multi-choice format.
German source sentence: {source}
English translation: {translation}
Options:
{options}
Output:",1,SEP_VARS,87,100
121,False,meta_desc,,"
Given a German source sentence and its English translation, identify the type of error present in the translation. The error could be one of the following types: Named Entities, Numerical Values, Modifiers or Adjectives, Negation or Antonyms, Facts, or Dropped Content. Choose the option that best describes the error.
German source sentence: {source}
English translation: {translation}
Options:
{options}
Output:

",1,SEP_VARS,86,100
122,False,meta_desc,,"
Given an English translation of a German source sentence, identify the type of error present. The error can be one of the following: Named Entities, Numerical Values, Modifiers or Adjectives, Negation or Antonyms, Facts, or Dropped Content.
German source sentence: {source}
English translation: {translation}
Options:
{options}
Output:

",1,SEP_VARS,73,100
123,False,meta_desc,,"
Given an English translation of a German source sentence, identify the type of error present. The error can be one of the following: Named Entities, Numerical Values, Modifiers or Adjectives, Negation or Antonyms, Facts, or Dropped Content. Practice with the following multi-choice format examples.
German source sentence: {source}
English translation: {translation}
Options:
{options}
Output:

",1,SEP_VARS,82,100
124,False,meta_desc,,"
Given an English translation of a German source sentence, identify the type of error present. The error can be related to Named Entities, Numerical Values, Modifiers or Adjectives, Negation or Antonyms, Facts, or Dropped Content. Select the correct answer from the given options.
English: {source}
German: {translation}
Options:
{options}
Output:

",1,SEP_VARS,76,100
125,False,meta_desc,,"
Given an English translation of a German source sentence, identify the type of error present. The error could be related to Named Entities, Numerical Values, Modifiers or Adjectives, Negation or Antonyms, Facts, or Dropped Content. Choose the correct option from the given choices.
English: {source}
German: {translation}
Options:
{options}
Output:

",1,SEP_VARS,76,100
126,False,meta_desc,,"
Given a German source sentence and its English translation, identify the type of error in the translation. The error can be one of the following types: Named Entities, Numerical Values, Modifiers or Adjectives, Negation or Antonyms, Facts, or Dropped Content.
Source: {source}
Translation: {translation}
Options:
{options}
Output:

",1,SEP_VARS,73,100
127,False,meta_desc,,"
Given a German source sentence and its English translation, identify the type of error present in the translation. The error could be related to Named Entities, Numerical Values, Modifiers or Adjectives, Negation or Antonyms, Facts, or Dropped Content.
Source sentence: {source}
Translation: {translation}
Options:
{options}
Output:",1,SEP_VARS,71,100
128,False,meta_desc,,"
Given a German source sentence and its English translation, determine the type of error in the translation. The error could be related to Named Entities, Numerical Values, Modifiers or Adjectives, Negation or Antonyms, Facts, or Dropped Content. Choose the correct option from the list provided.
German source sentence: {source}
English translation: {translation}
Options:
{options}
Output:",1,SEP_VARS,81,100
129,False,meta_desc,,"
Given a German source sentence and its English translation, identify the type of error in the translation. The error could be related to Named Entities, Numerical Values, Modifiers or Adjectives, Negation or Antonyms, Facts, or Dropped Content. You will be presented with a multiple-choice question, with the source sentence and translation provided, and a list of options to choose from. 
German source sentence: {source}
English translation: {translation}
",0,SEP_VARS,93,100
130,False,meta_desc,,"
Given a German source sentence and its English translation, identify the type of error in the translation. The possible error types are Named Entities, Numerical Values, Modifiers or Adjectives, Negation or Antonyms, Facts, or Dropped Content.
Source: {source}
Translation: {translation}
Options:
{options}
Output:

",1,SEP_VARS,68,100
131,False,meta_desc,,"
Given a German source sentence and its English translation, identify the type of error in the translation. The possible error types are Named Entities, Numerical Values, Modifiers or Adjectives, Negation or Antonyms, Facts, or Dropped Content.
Source sentence: {source}
Translation: {translation}
Options:
{options}
Output:",1,SEP_VARS,69,100
132,False,meta_desc,,"
Given a German source sentence and its English translation, identify the type of error in the translation. The error could be related to Named Entities, Numerical Values, Modifiers or Adjectives, Negation or Antonyms, Facts, or Dropped Content. Choose the correct option from the list provided.
German source sentence: {source}
English translation: {translation}
Options:
{options}
Output:

",1,SEP_VARS,81,100
133,False,meta_desc,,"
Given a German source sentence and its English translation, identify the type of error present in the translation. The error can be one of the following types: Named Entities, Numerical Values, Modifiers or Adjectives, Negation or Antonyms, Facts, or Dropped Content.
Source: {source}
Translation: {translation}
Options:
{options}
Output:",1,SEP_VARS,74,100
134,False,meta_desc,,"
Identify the error type in an English translation of a German source sentence. The error can be one of the following types: Named Entities, Numerical Values, Modifiers or Adjectives, Negation or Antonyms, Facts, or Dropped Content. Use the source sentence and the translated sentence provided, and choose from the options provided.
Source: {source}
Translation: {translation}
Options:
{options}
Output:
Error Type:",1,SEP_VARS,89,100
135,False,meta_desc,,"
Given a German sentence and its English translation, identify the type of error in the translation. The error can be one of the following types: Named Entities, Numerical Values, Modifiers or Adjectives, Negation or Antonyms, Facts, or Dropped Content. Provide the correct label for each error type.
German: {source}
English: {translation}
Options:
{options}
Output:

",1,SEP_VARS,81,100
136,False,meta_desc,,"
Given a German sentence and its English translation, identify the type of error in the translation. The possible error types are Named Entities, Numerical Values, Modifiers or Adjectives, Negation or Antonyms, Facts, or Dropped Content. Please select the correct error type from the options provided.
German: {source}
English: {translation}
Options:
{options}
Output:

",1,SEP_VARS,78,100
