prompt idx,default prompt,method,language style,prompt template,correct,prompt format,prompt length,samples
214,False,meta_desc,,"
Given a list of words specified by the keyword {words}, determine if all the words belong to a specific category specified by the keyword {category}. Provide a yes or no answer.
category: {category}
words: {words}
Output:",1,SEP_VARS,49,100
215,False,meta_desc,,"
Determine if the following list of words belongs to a certain category. The category is specified by the keyword {category}, and the list of words is specified by the keyword {words}. Answer either 'yes' or 'no'.
Category: {category}
Words: {words}
Output:",1,SEP_VARS,59,100
216,False,meta_desc,,"
Determine if all the words in a given list belong to a certain category. The category is specified by the keyword {category}, and the list of words is specified by the keyword {words}. Answer 'yes' if all the words belong to the category, and 'no' otherwise.
category: {category}
words: {words}
Output:",1,SEP_VARS,71,100
217,False,meta_desc,,"
Determine whether a set of words belong to a specific category. The category is specified by the keyword {category}, and the set of words is specified by the keyword {words}. Respond with either 'yes' or 'no'.
Category: {category}
Words: {words}
Output:",1,SEP_VARS,59,100
218,False,meta_desc,,"
Please determine if all the words in the list {words} belong to the category {category}. Your answer should be either 'yes' or 'no'. Please provide a detailed explanation for your answer using rich and sophisticated language.
Category: {category}
Words: {words}
Answer: 
Explanation:",0,SEP_VARS,61,100
219,False,meta_desc,,"
Given a list of words {words}, determine if they all belong to the category {category}. Your answer should be either 'yes' or 'no'. Please use a rich and sophisticated language style.
Words: 
Category: 
Output:",1,other,49,100
220,False,meta_desc,,"
Given a list of words, determine if they belong to a certain category based on provided prompt templates. Respond with ""yes"" or ""no"".
Words: {words}
Category: {category}
Output:",1,SEP_VARS,42,100
221,False,meta_desc,,"
Given a list of words and a set of prompt templates, determine if the words belong to the category described by the prompts. Respond with ""yes"" or ""no"".
Words: {words}
Prompt templates: {category}
Output:",0,SEP_VARS,48,100
222,False,meta_desc,,"
Given a list of words and a set of prompt templates, determine if the words belong to the category described by the prompt templates. Respond with ""yes"" or ""no"".
List of words: {words}
Prompt templates: {category}
Output:",0,SEP_VARS,51,100
223,False,meta_desc,,"
Given a list of words and a set of prompt templates, determine if the words belong to the category described by the prompt templates. Answer ""yes"" or ""no"".
Words: {words}
Prompt templates: {category}
Output:",0,SEP_VARS,48,100
224,False,meta_desc,,"
Determine whether a list of words belongs to a certain category by answering ""yes"" or ""no"" to the following prompt questions. 
Category: {category}
List of words: {words}
Output:",1,SEP_VARS,43,100
225,False,meta_desc,,"
Determine if a list of words belongs to a certain category by answering ""yes"" or ""no"" to the following prompt questions.
Category: {category}
Word list: {words}
Output:",1,SEP_VARS,41,100
226,False,meta_desc,,"
Determine if a set of words belong to a specific category by answering ""yes"" or ""no"" to a series of questions.
Words: {words}
Category: {category}
Questions:
Answer:
Conclusion:",0,SEP_VARS,44,100
227,False,meta_desc,,"
Determine if a set of words belong to a specific category by answering ""yes"" or ""no"" to a series of questions.
Set of words: {words}
Category: {category}
Question: Is ____ a {category}?
Answer:",0,SEP_VARS,51,100
228,False,meta_desc,,"
Given a list of words, determine if they belong to a certain category or represent a certain concept. Answer with ""yes"" or ""no"".
Words: {words}
Category: {category}
Output:",1,SEP_VARS,42,100
229,False,meta_desc,,"
Determine if the given list of words belongs to a certain category or represents a certain concept. Answer with ""yes"" or ""no"".
List of words: {words}
Category: {category}
Output:",1,SEP_VARS,43,100
230,False,meta_desc,,"
Determine if a list of words belong to a certain category. Ask for a ""yes"" or ""no"" answer to different variations of the same question.
List of words: {words}
Category: {category}
Do all the words in the list belong to the category ""{category}""? (Yes/No)

",0,SEP_VARS,65,100
231,False,meta_desc,,"
Determine if a list of words belong to a certain category.
Words: {words}
Category: {category}
Output:",0,SEP_VARS,26,100
232,False,meta_desc,,"
Given a list of words, determine if they belong to a certain category. Answer with a simple ""yes"" or ""no"" based on the following prompts:
- Do all of the words belong to the category?
- Are any of the words not part of the category?
- Is the category applicable to all of the words?
- Are all of the words members of the category?
List of words: {words}
Category: {category}
Output:",1,SEP_VARS,92,100
233,False,meta_desc,,"
Given a list of words, determine if they belong to a certain category. Please answer with a yes or no.
List of words: {words}
Category: {category}
Output:",1,SEP_VARS,38,100
234,False,meta_desc,,"
Determine if a list of words belong to a certain category. Answer ""yes"" or ""no"" to the following prompts:
1. Do all the words belong to the category?
2. Is every word in the list a member of the category?
3. Are all the words in the list classified as belonging to the category?
List of words: {words}
Category: {category}
Prompt 1: 
Prompt 2: 
Prom",0,SEP_VARS,91,100
235,False,meta_desc,,"
Please determine if the following list of words belong to a certain category. Respond with ""yes"" if they do and ""no"" if they do not.
words: {words}
category: {category}
Output:",1,SEP_VARS,44,100
236,False,meta_desc,,"
Determine if a list of words belongs to a certain category.
Words: {words}
Category: {category}
Output:",0,SEP_VARS,26,100
237,False,meta_desc,,"
Determine if a list of words belong to a certain category by answering ""yes"" or ""no"" to the following prompts:
- Do all the words belong to the same category?
- Are all the words related to the same topic?
- Would you group all the words together in the same category?
Words: {words}
Category: {category}
Output:",1,SEP_VARS,74,100
238,False,meta_desc,,"
Determine if a list of words belongs to a specific category.
Words: {words}
Category: {category}
Output:",0,SEP_VARS,26,100
239,False,meta_desc,,"
Determine if a list of words belongs to a specific category.
List of words: {words}
Category: {category}
Output:",0,SEP_VARS,28,100
240,False,meta_desc,,"
Determine whether a list of words belongs to a specific category. You will be given a category keyword and a list of words. Respond with either 'yes' or 'no' depending on whether all the words belong to the specified category.
Category: {category}
Words: {words}
Output:",1,SEP_VARS,61,100
241,False,meta_desc,,"
Given a category {category} and a list of words {words}, determine if all the words belong to the category. Answer with either 'yes' or 'no'.
Category: 
Words: 
Output:",1,other,43,100
242,False,meta_desc,,"
Determine if a list of words belongs to a certain category. Provide a 'yes' or 'no' answer.
Category: {category}
Words: {words}
Output:",1,SEP_VARS,37,100
243,False,meta_desc,,"
Determine if a list of words belong to a certain category. Use the keyword {category} to specify the category and the keyword {words} to specify the list of words. Answer with 'yes' or 'no'.
Category: {category}
Words: {words}
Output:",1,SEP_VARS,58,100
244,False,meta_desc,,"
Determine whether a set of words belong to a specific category. Provide a yes or no answer.
Category: {category}
Words: {words}
Output:",1,SEP_VARS,33,100
245,False,meta_desc,,"
Determine whether a set of words belong to a specific category. Specify the category using the keyword {category} and the words using the keyword {words}. Provide a yes or no answer.
Category: {category}
Words: {words}
Output:",1,SEP_VARS,51,100
246,False,meta_desc,,"
Determine if a group of words belongs to a certain category.
Category: {category}
Words: {words}
Output:",0,SEP_VARS,26,100
247,False,meta_desc,,"
Given a group of words represented by {words}, can you determine if they belong to the category represented by {category}? Please answer with either 'yes' or 'no'.
Words: {words}
Category: {category}
Output:",1,SEP_VARS,48,100
248,False,meta_desc,,"
Determine if a set of words belong to a certain category. Please answer 'yes' or 'no'. The category is specified by the keyword {category} and the words are specified by the keyword {words}. 
Category: {category}
Words: {words}
Output:",1,SEP_VARS,57,100
249,False,meta_desc,,"
Determine if a set of words belong to a specific category. Answer with 'yes' or 'no'. 
Category: {category}, Words: {words}
Output:",1,SEP_VARS,36,100
250,False,meta_desc,,"
Determine if a list of words belongs to a specific category. Use the keyword {category} to identify the category and the keyword {words} to represent the list of words. Answer with either 'yes' or 'no'.
Category: {category}
Words: {words}
Output:",1,SEP_VARS,59,100
251,False,meta_desc,,"
Given a list of words represented by {words}, determine if all of them belong to the category represented by {category}. Respond with either 'yes' or 'no'.
category: {category}
words: {words}
Output:",1,SEP_VARS,47,100
252,False,meta_desc,,"
Determine if a list of words belongs to a specific category. Use the keyword {category} to specify the category and the keyword {words} to specify the list of words. Answer with a yes or no.
Category: {category}
Words: {words}
Output:",1,SEP_VARS,56,100
253,False,meta_desc,,"
Determine if a list of words belong to a specific category. Specify the category using the keyword {category} and the list of words using the keyword {words}. Answer with a yes or no.
Category: {category}
Words: {words}
Output:",1,SEP_VARS,53,100
254,False,meta_desc,,"
Determine if a list of words belong to a certain category. The category is specified by the keyword {category}, and the list of words is specified by the keyword {words}. Answer 'yes' or 'no'.
Category: {category}
Words: {words}
Output:",1,SEP_VARS,57,100
255,False,meta_desc,,"
Determine if a set of words belong to a specific category. The category is specified by the keyword {category}, and the set of words is specified by the keyword {words}. Respond with either 'yes' or 'no'.
Category: {category}
Words: {words}
Output:",1,SEP_VARS,59,100
256,False,meta_desc,,"
Determine if a set of words belong to a specific category. Use the keyword {category} to specify the category and the keyword {words} to specify the set of words. Answer with either 'yes' or 'no'.
Category: {category}
Words: {words}
Output:",1,SEP_VARS,59,100
257,False,meta_desc,,"
Determine whether a list of words belongs to a specific category. Use the keyword {category} to identify the category and the keyword {words} to specify the list of words. Provide a 'yes' or 'no' answer. Use rich and sophisticated language.
Category: {category}
Words: {words}
Output:",0,SEP_VARS,66,100
258,False,meta_desc,,"
Determine if a list of words belongs to a specific category. Use rich and sophisticated language in your response.
Category: {category}
Words: {words}
Output:",0,SEP_VARS,35,100
