prompt idx,default prompt,method,language style,prompt template,correct,prompt format,prompt length,samples
221,False,meta_desc,,"
Given a query word and two candidate words, identify which of the two candidate words rhymes with the query word.
Query word: {query}
Candidate word 1: {word1}
Candidate word 2: {word2}
The candidate word that rhymes with {query} is:",1,SEP_VARS,60,100
222,False,meta_desc,,"
Given a query word and two options, identify which of the two options rhymes with the query word. Please provide your answer as either ""Option 1"" or ""Option 2"".
Query word: {query}
Option 1: {word1}
Option 2: {word2}
Answer:",0,SEP_VARS,63,100
223,False,meta_desc,,"
Given a query word and two options, select the word that rhymes with the query word.
Query word: {query}
Option 1: {word1}
Option 2: {word2}
Output word:",1,SEP_VARS,45,100
224,False,meta_desc,,"
Given a query word and two candidate words, identify which of the candidate words rhymes with the query word. Please provide the candidate word that rhymes with the query word.
Query word: {query}
Candidate word 1: {word1}
Candidate word 2: {word2}
Candidate word that rhymes with query word:",1,SEP_VARS,69,100
225,False,meta_desc,,"
Given a query word and two candidate words, determine which of the candidate words rhymes with the query word.
Query word: {query}
Candidate words: {word1}, {word2}
Output word:",1,SEP_VARS,43,100
226,False,meta_desc,,"
Given a query word, identify which of the two words, {word1} or {word2}, rhymes with it.
Query word: {query}
Word1: {word1}
Word2: {word2}
The word that rhymes with {query} is:",1,SEP_VARS,58,100
227,False,meta_desc,,"
Given a query word, identify which of two words, ""{word1}"" or ""{word2}"", rhymes with it.
Query word: {query}
Word1: {word1}
Word2: {word2}
The word that rhymes with {query} is:",1,SEP_VARS,57,100
228,False,meta_desc,,"
Determine which word, ""word1"" or ""word2"", rhymes with the given ""{query}"". Please provide the correct word.
Query: {query}
Output word:",0,SEP_VARS,37,100
229,False,meta_desc,,"
Determine which word, either {word1} or {word2}, rhymes with the provided word {query}.
Output word:",1,other,28,100
230,False,meta_desc,,"
Given a query word and two candidate words, determine which of the candidate words rhymes with the query word.
Query: {query}
Word 1: {word1}
Word 2: {word2}
The word that rhymes with {query} is:",1,SEP_VARS,55,100
231,False,meta_desc,,"
Given a query word and two candidate words, identify which of the candidate words rhymes with the query word.
Query word: {query}
Candidate word 1: {word1}
Candidate word 2: {word2}
The candidate word that rhymes with {query} is:",1,SEP_VARS,59,100
232,False,meta_desc,,"
Given a query word and two candidate words, determine which of the candidate words rhymes with the query word. Please provide the rhyming candidate word.
Query word: {query}
Candidate word 1: {word1}
Candidate word 2: {word2}
Rhyming candidate word:",1,SEP_VARS,62,100
233,False,meta_desc,,"
Given a query word {query} and two candidate words {word1} and {word2}, determine which of the two candidate words rhymes with the query word.
Candidate word 1: {word1}
Candidate word 2: {word2}
Output word:",1,SEP_VARS,56,100
234,False,meta_desc,,"
Given a word {query} and two options {word1} and {word2}, determine which of the two options rhymes with the specified word.
query: {query}
word1: {word1}
word2: {word2}
Output:",1,SEP_VARS,53,100
235,False,meta_desc,,"
Given a word {query}, determine which of the two options {word1} and {word2} rhymes with it.
query: {query}
word1: {word1}
word2: {word2}
The word that rhymes with {query} is:",1,SEP_VARS,57,100
236,False,meta_desc,,"
Given three words, determine which of the two words rhymes with the third word.
word1: {word1}
word2: {word2}
query: {query}
The word that rhymes with {query} is:",1,SEP_VARS,48,100
237,False,meta_desc,,"
Given three words, {word1}, {word2}, and {query}, determine which of the two words, {word1} or {word2}, rhymes with the query word.
word1: {word1}
word2: {word2}
query: {query}
Output: The word that rhymes with {query} is:",1,SEP_VARS,72,100
238,False,meta_desc,,"
Given a query word and two options, determine which option rhymes with the query word.
Query word: {query}
Option 1: {word1}
Option 2: {word2}
Output option:",1,SEP_VARS,44,100
239,False,meta_desc,,"
Given a word {query}, identify which of the two words {word1} and {word2} rhymes with it.
Query: {query}
Word1: {word1}
Word2: {word2}
The word that rhymes with {query} is:",1,SEP_VARS,57,100
240,False,meta_desc,,"
Given a word {query}, identify which of the two words {word1} and {word2} rhymes with it.
Output: The word that rhymes with {query} is either {word1} or {word2}.",0,other,49,100
241,False,meta_desc,,"
Given a query word and two options, identify which option rhymes with the query word.
Query word: {query}
Option 1: {word1}
Option 2: {word2}
Output option:",1,SEP_VARS,44,100
242,False,meta_desc,,"
Given a query word and two candidate words, determine which of the candidate words rhymes with the query word.
Query word: {query}
Candidate words: {word1}, {word2}
Output:",1,SEP_VARS,42,100
243,False,meta_desc,,"
Find which of two given words rhymes with a query word.
Query word: {query}
Word 1: {word1}
Word 2: {word2}
The word that rhymes with {query} is:",1,SEP_VARS,47,100
244,False,meta_desc,,"
Given a word to query for, determine which of two provided words rhymes with it. Please provide the word to query for and the two words to compare.
Word to query for: {query}
Word 1: {word1}
Word 2: {word2}
The word that rhymes with {query} is:",1,SEP_VARS,68,100
245,False,meta_desc,,"
Given a query word, determine which of the two options, word1 or word2, rhymes with it.
Query word: {query}
Option 1: {word1}
Option 2: {word2}
Output option:",1,SEP_VARS,49,100
